,movie,bechdel_pass
6135,stuartlittle,0
6136,sweetandlowdown,0
6137,thetalentedmr.ripley,1
6138,tarzan,0
6139,teawithmussolini,1
6140,teachingmrs.tingle,1
6141,terrorfirmer,1
6142,thingsyoucantelljustbylookingather,1
6143,thethirteenthyear,0
6144,thethomascrownaffair,0
6145,threetotango,0
6146,titus,1
6147,todosobremimadre(allaboutmymother),1
6148,tomie,1
6149,tomieanazafeisu,0
6150,topsy-turvy,1
6151,toystory2,0
6152,trick,1
6153,vendetta,0
6154,thevirginsuicides,1
6155,virus,1
6156,whynotme?,1
6157,wildwildwest,0
6158,wingcommander,0
6159,wivesanddaughters,1
6160,theworldisnotenough,0
6161,2seconds,1
6162,54,0
6163,abug'slife,1
6164,aperfectmurder,1
6165,americanhistoryx,0
6166,antz,1
6167,aptpupil,0
6168,armageddon,0
6169,theavengers,1
6170,barrio,1
6171,baseketball,0
6172,batman&mr.freezesubzero,0
6173,beloved,1
6174,thebiglebowski,0
6175,blackcatwhitecat,1
6176,blade,0
6177,brideofchucky,0
6178,buffalo'66,0
6179,can'thardlywait,0
6180,celebrity,1
6181,centralstation,1
6182,cityofangels,1
6183,dancingatlughnasa,1
6184,dangerousbeauty,1
6185,darkcity,0
6186,darkharbor,0
6187,deepimpact,1
6188,thedinnergame,0
6189,disturbingbehavior,0
6190,thedreamlifeofangels,1
6191,elizabeth,1
6192,enemyofthestate,0
6193,everafter,1
6194,thefaculty,1
6195,fearandloathinginlasvegas,0
6196,festen(thecelebration),1
6197,following,0
6198,futuresport,0
6199,getreal,0
6200,gia,1
6201,glasblasarnsbarn,1
6202,godzilla,1
6203,greatexpectations,0
6204,halloweenh2020yearslater,1
6205,halloweentown,1
6206,happiness,1
6207,hardrain,0
6208,hideouskinky,1
6209,highart,1
6210,hopefloats,1
6211,hurlyburly,0
6212,istillknowwhatyoudidlastsummer,1
6213,theidiots,1
6214,kirikouandthesorceress,0
6215,kuchkuchhotahai,1
6216,l'ennui,0
6217,thelastdaysofdisco,1
6218,lastnight,0
6219,lethalweapon4,0
6220,lickthestar,1
6221,thelionking2simba'spride,1
6222,littlevoice,1
6223,lockstockandtwosmokingbarrels,0
6224,lostinspace,1
6225,love&pop,1
6226,madeline,1
6227,themanintheironmask,0
6228,themaskofzorro,0
6229,meetjoeblack,0
6230,mercuryrising,0
6231,mobydick,0
6232,montana,0
6233,mulan,1
6234,mynameisjoe,1
6235,thenegotiator,0
6236,nextstopwonderland,1
6237,theoppositeofsex,1
6238,outofsight,0
6239,theparenttrap,1
6240,patchadams,1
6241,pecker,1
6242,perfectblue,1
6243,phantoms,1
6244,pi,0
6245,pleasantville,1
6246,pocahontas2journeytoanewworld,1
6247,practicalmagic,1
6248,primarycolors,1
6249,theprinceofegypt,1
6250,theproposition,0
6251,questforcamelot,1
6252,rasen,0
6253,theredviolin,1
6254,returntoparadise,0
6255,ring(ringu),1
6256,ronin,0
6257,rounders,0
6258,therugratsmovie,1
6259,runlolarun,1
6260,rushhour,0
6261,rushmore,1
6262,safemen,0
6263,savingprivateryan,0
6264,scooby-dooonzombieisland,1
6265,thesecretofnimh2timmytotherescue,0
6266,shakespeareinlove,1
6267,showmelove,1
6268,sixdayssevennights,0
6269,slcpunk!,0
6270,slidingdoors,1
6271,slumsofbeverlyhills,1
6272,smallsoldiers,0
6273,smokesignals,1
6274,snakeeyes,0
6275,speciesii,1
6276,sphere,0
6277,startrekinsurrection,1
6278,stepmom,1
6279,thestormriders,0
6280,strike!,1
6281,tango,0
6282,thats70sshow,0
6283,there'ssomethingaboutmary,1
6284,thethinredline,0
6285,thursday,0
6286,tomorrownight,0
6287,trance(theeternal),1
6288,thetrumanshow,0
6289,urbanlegend,1
6290,vampires(johncarpenter's),0
6291,velvetgoldmine,0
6292,vildspor,0
6293,wandâfururaifu,1
6294,thewaterboy,0
6295,theweddingsinger,1
6296,whatdreamsmaycome,0
6297,wildthings,1
6298,thexfiles,1
6299,yeogogoedam,1
6300,you'vegotmail,1
6301,yourfriendsandneighbors,1
6302,zimmerferi,0
6303,alifelessordinary,0
6304,asimplewish,1
6305,actrius,1
6306,airbud,0
6307,airforceone,0
6308,alienresurrection,1
6309,anamericanwerewolfinparis,0
6310,anaconda,0
6311,anastasia,1
6312,asgoodasitgets,1
6313,austinpowersinternationalmanofmystery,0
6314,ayneh,1
6315,ayneh,1
6316,batman&robin,0
6317,boogienights,1
6318,careergirls,0
6319,carnetrémula[liveflesh],0
6320,thecastle,1
6321,catsdon'tdance,1
6322,chasingamy,1
6323,chungwongchasit(happytogether),0
6324,cinderella,1
6325,clockwatchers,1
6326,clover,1
6327,conair,0
6328,conspiracytheory,0
6329,contact,1
6330,copland,0
6331,csinibaba,0
6332,cube,1
6333,cure,0
6334,dante'speak,1
6335,thedevil'sadvocate,1
6336,donniebrasco,0
6337,eve'sbayou,1
6338,eventhorizon,1
6339,face/off,0
6340,feverpitch,1
6341,fiercecreatures,0
6342,thefifthelement,0
6343,fireworks,0
6344,flubber,0
6345,forricherorpoorer,1
6346,freewilly3therescue,0
6347,thefullmonty,0
6348,funnygames,1
6349,g.i.jane,1
6350,thegame,0
6351,gattaca,0
6352,georgeofthejungle,1
6353,goodburger,0
6354,goodwillhunting,0
6355,grossepointeblank,1
6356,gummo,1
6357,hardboiledegg,0
6358,hercules,1
6359,homealone3,1
6360,thehouseofyes,1
6361,iknowwhatyoudidlastsummer,1
6362,ithinkido,1
6363,in&out,0
6364,inthecompanyofmen,0
6365,theinheritance,1
6366,jackiebrown,1
6367,jungle2jungle,0
6368,kissthegirls,0
6369,knockin'onheaven'sdoor,0
6370,l.a.confidential,0
6371,laprincipessaeilpovero,1
6372,lavitaèbella,0
6373,leacrobate,1
6374,liarliar,0
6375,lolita,1
6376,losthighway,0
6377,thelostworldjurassicpark,1
6378,meninblack,0
6379,mononoke-hime,1
6380,mortalkombatannihilation,1
6381,mrsdalloway,1
6382,mrs.brown,1
6383,murderat1600,0
6384,mybestfriend'swedding,0
6385,mylifeinpink(mavieenrose),1
6386,neongenesisevangeliontheendofevangelion,1
6387,thenightflier,1
6388,theodyssey,0
6389,openyoureyes,0
6390,orgazmo,0
6391,paradiseroad,1
6392,thepeacemaker,1
6393,pictureperfect,1
6394,pooh'sgrandadventurethesearchforchristopherrobin,0
6395,thepostman,0
6396,retroactive,0
6397,romyandmichelle'shighschoolreunion,1
6398,scream2,1
6399,selena,1
6400,sevenyearsintibet,0
6401,smilla'ssenseofsnow,1
6402,snowwhiteataleofterror,1
6403,soulfood,1
6404,spawn,1
6405,spiceworld,1
6406,starshiptroopers,1
6407,steel,0
6408,thestickyfingersoftime,1
6409,tasteofcherry,0
6410,titanic,1
6411,tomorrowneverdies,0
6412,towerofterror,1
6413,turboapowerrangersmovie,1
6414,vegasvacation,1
6415,volcano,1
6416,thewell,1
6417,wildamerica,0
6418,wilde,1
6419,thewinterguest,1
6420,thewrongguy,0
6421,101dalmatians,1
6422,2daysinthevalley,1
6423,ajindegushi/ahkamthestuntwoman,0
6424,theassociate,1
6425,august,1
6426,barbwire,0
6427,basquiat,0
6428,beautifulgirls,1
6429,beautifulthing,1
6430,beavisandbutt-headdoamerica,0
6431,beyondsilence(jenseitsderstille),1
6432,bignight,1
6433,thebirdcage,0
6434,bound,1
6435,brassedoff,1
6436,brokenarrow,0
6437,thecableguy,0
6438,chainreaction,0
6439,charlotogcharlotte,1
6440,conniegomper&thepack,0
6441,thecraft,1
6442,crash,1
6443,thecrucible,1
6444,curdled,1
6445,daylight,0
6446,thedaytrippers,1
6447,downperiscope,0
6448,dragonheart,0
6449,emma,1
6450,theenglishpatient,1
6451,entertainingangelsthedorothydaystory,1
6452,eraser,1
6453,escapefroml.a.,0
6454,evita,1
6455,eyeforaneye,1
6456,thefan,0
6457,fargo,0
6458,fear,1
6459,femaleperversions,1
6460,fire,1
6461,thefirstwivesclub,1
6462,flyawayhome,1
6463,foxfire,1
6464,freeway,1
6465,thefrighteners,1
6466,fromdusktilldawn,0
6467,thefuneral,1
6468,girlstown,1
6469,theglimmerman,0
6470,thegodofcookery,0
6471,graceofmyheart,1
6472,hamlet,0
6473,hardeight,0
6474,harrietthespy,1
6475,hellraiserbloodline,0
6476,homewardboundiilostinsanfrancisco,0
6477,thehunchbackofnotredame,0
6478,ishotandywarhol,1
6479,independenceday,1
6480,irmavep,1
6481,jack,0
6482,jamesandthegiantpeach,1
6483,janeeyre,1
6484,jerrymaguire,0
6485,jinglealltheway,0
6486,kidsreturn,1
6487,kingpin,0
6488,labelleverte,1
6489,lalenguaasesina,1
6490,lastmanstanding,0
6491,libertarias,1
6492,lonestar,0
6493,thelongkissgoodnight,1
6494,loveandothercatastrophes,1
6495,manny&lo,1
6496,marsattacks!,1
6497,marvin'sroom,1
6498,matilda,1
6499,michael,1
6500,michaelcollins,0
6501,themirrorhastwofaces,1
6502,missionimpossible,0
6503,mother,1
6504,mothernight,0
6505,mr.wrong,1
6506,muppettreasureisland,0
6507,mysterysciencetheater3000themovie,0
6508,thephantom,1
6509,poisonivyii,1
6510,thepreacher'swife,1
6511,primalfear,0
6512,pusher,0
6513,thequest,0
6514,ridicule,0
6515,therock,0
6516,rollergator,1
6517,romeo+juliet,1
6518,sabrinatheteenagewitch,1
6519,scream,1
6520,secrets&lies,1
6521,setitoff,1
6522,sleepers,0
6523,sonicthehedgehogthemovie,0
6524,spacejam,0
6525,thespitfiregrill,1
6526,spyhard,0
6527,startrekfirstcontact,1
6528,stealingbeauty,1
6529,striptease,1
6530,swallowtailbutterfly,1
6531,swingers,0
6532,tenchimuyô!inlove,1
6533,thatthingyoudo!,1
6534,threelivesandonlyonedeath,0
6535,tincup,1
6536,trainspotting,0
6537,tremorsiiaftershocks,0
6538,thetruthaboutcats&dogs,1
6539,twelfthnightorwhatyouwill,1
6540,twister,1
6541,unairdefamille,1
6542,va'dovetiportailcuore,1
6543,waitingforguffman,1
6544,walkingandtalking,1
6545,thewatermelonwoman,1
6546,welcometothediscworld,0
6547,whenthecat'saway,1
6548,agoofymovie,0
6549,alittleprincess,1
6550,aceventurawhennaturecalls,0
6551,theaddiction,1
6552,aladdinandthekingofthieves,0
6553,theamericanpresident,1
6554,antonia'sline,1
6555,apollo13,1
6556,assassins,0
6557,babe,1
6558,thebaby-sittersclub,1
6559,badboys,0
6560,balto,0
6561,thebasketballdiaries,0
6562,batmanforever,0
6563,beforesunrise,0
6564,billymadison,0
6565,boysontheside,1
6566,braveheart,0
6567,thebridgesofmadisoncounty,1
6568,butterflykiss,1
6569,canadianbacon,0
6570,casino,0
6571,casper,1
6572,catnapped!themovie,1
6573,thecelluloidcloset,1
6574,circleoffriends,1
6575,thecityoflostchildren,1
6576,clueless,1
6577,coldcomfortfarm,1
6578,congo,0
6579,copycat,1
6580,thecure,0
6581,dangerousminds,1
6582,deadmanwalking,1
6583,deadpresidents,1
6584,desperado,0
6585,devilinabluedress,0
6586,diehardwithavengeance,0
6587,dilwaledulhanialejayenge,1
6588,doloresclaiborne,1
6589,draculadeadandlovingit,1
6590,dragonballzwrathofthedragon,0
6591,eldiadelabestia,1
6592,empirerecords,1
6593,theenglishmanwhowentupahillbutcamedownamountain,0
6594,fallenangels,0
6595,firstknight,0
6596,fourrooms,1
6597,frenchkiss,0
6598,friday,0
6599,golddiggersthesecretofbearmountain,1
6600,goldeneye,1
6601,grim,1
6602,hackers,0
6603,heat,0
6604,heavyweights,0
6605,higherlearning,1
6606,homefortheholidays,1
6607,howtomakeanamericanquilt,1
6608,theincrediblytrueadventuresoftwogirlsinlove,1
6609,indira,0
6610,ittakestwo,0
6611,judgedredd,1
6612,jumanji,1
6613,kôkakukidôtai(ghostintheshell),0
6614,kids,1
6615,lacérémonie,1
6616,laflordemisecreto,1
6617,lahaine,0
6618,landandfreedom,0
6619,thelangoliers,1
6620,leavinglasvegas,0
6621,lesapprentis,0
6622,maborosi,1
6623,magicinthewater,0
6624,majorpayne,0
6625,mallrats,0
6626,mightymorphinpowerrangersthemovie,1
6627,mimiwosumaseba(whisperoftheheart),1
6628,mortalkombat,0
6629,mr.holland'sopus,1
6630,nadiehablaradenosotrascuandohayamosmuerto,1
6631,thenet,1
6632,nickoftime,1
6633,nowandthen,1
6634,othello,0
6635,outbreak,1
6636,partygirl,1
6637,thepebbleandthepenguin,0
6638,persuasion,1
6639,pocahontas,1
6640,prideandprejudice,1
6641,thequickandthedead,1
6642,ringukanzenban,0
6643,robroy,0
6644,rumbleinthebronx(hungfankui),0
6645,sabrina,1
6646,safe,1
6647,sailormoonsupersthemoviethetensenshiunitemysteryoftheblackdreamhole(sailormoonsupersthemovieblackdream,1
6648,se7en,0
6649,senseandsensibility,1
6650,servinginsilence,1
6651,showgirls,1
6652,species,1
6653,strangedays,1
6654,talltale,0
6655,tankgirl,1
6656,towongfoothanksforeverything!julienewmar,1
6657,tommyboy,1
6658,totaleclipse,0
6659,toystory,0
6660,truecrime,1
6661,twelvemonkeys,0
6662,underground,0
6663,theusualsuspects,0
6664,villageofthedamned,1
6665,waitingtoexhale,0
6666,waterworld,0
6667,welcometothedollhouse,1
6668,whennightisfalling,1
6669,whileyouweresleeping,1
6670,a.p.e.x.,0
6671,aceventurapetdetective,0
6672,theadventuresofpriscillaqueenofthedesert,1
6673,airheads,0
6674,amateur,1
6675,angelsintheoutfield,0
6676,badgirls,1
6677,beverlyhillscopiii,0
6678,birds2land'send,1
6679,blackbeauty,1
6680,bluesky,1
6681,brainscan,0
6682,chungkingexpress,0
6683,clearandpresentdanger,0
6684,clerks.,0
6685,theclient,1
6686,colorofnight,1
6687,corrinacorrina,1
6688,crooklyn,1
6689,thecrow,1
6690,d2themightyducks,0
6691,deathandthemaiden,0
6692,diascontados,1
6693,diegottlicheordnung,1
6694,don'tdrinkthewater,0
6695,dropzone,0
6696,dumb&dumber,0
6697,eatdrinkmanwoman,1
6698,edwood,1
6699,thefantasticfour,0
6700,fearcityafamily-stylecomedy,1
6701,felidae,0
6702,theflintstones,1
6703,forrestgump,0
6704,fourweddingsandafuneral,1
6705,fritänkaren,1
6706,gekijô-ban-bishôjosenshisêrâmûns(sailormoonsthemovieheartsinice),1
6707,gettingany?,0
6708,giorgino,1
6709,gofish,1
6710,heavenlycreatures,1
6711,heiseitanukigassenpompoko,0
6712,thehudsuckerproxy,0
6713,ilikeitlikethat,1
6714,i.q.,0
6715,inthemouthofmadness,0
6716,interviewwiththevampire,0
6717,itcouldhappentoyou,0
6718,it'spat,1
6719,j'aipassommeil,1
6720,jenny'swedding,1
6721,kanduvisslajohanna?,0
6722,lakotawomansiegeatwoundedknee,1
6723,thelastseduction,0
6724,thelegendofdrunkenmaster,1
6725,legendofthereddragon/hongxiguanzhishaolinwuzu,1
6726,legendsofthefall,1
6727,thelionking,0
6728,thelittlerascals,0
6729,littlewomen,1
6730,themask,0
6731,menofwar,0
6732,minatannenbaum,1
6733,miracleon34thstreet,1
6734,muriel'swedding,1
6735,nakedgun331/3thefinalinsult,0
6736,naturalbornkillers,1
6737,newnightmare,1
6738,thenextkaratekid,1
6739,noescape,0
6740,oleanna,0
6741,thepagemaster,0
6742,patandmargaret,1
6743,pentathlon,0
6744,picturebride,1
6745,policeacademymissiontomoscow,0
6746,priest,1
6747,theprofessional,1
6748,pulpfiction,1
6749,quizshow,0
6750,realitybites,1
6751,renaissanceman,0
6752,thereturnofjafar,0
6753,revengeofthemusketeers,1
6754,theroadtowellville,1
6755,runawaydaughters,1
6756,thesantaclause,0
6757,thesecretofroaninish,1
6758,seehowtheyfall,0
6759,serialmom,1
6760,theshadow,0
6761,theshawshankredemption,0
6762,sirens,1
6763,sistermysister,1
6764,thespecialist,0
6765,speed,1
6766,thestand,1
6767,startrekgenerations,1
6768,stargate,0
6769,streetfighter,1
6770,theswanprincess,0
6771,threecolorswhite,0
6772,timecop,0
6773,tradingmom,1
6774,truelies,1
6775,twilightzonerodserling'slostclassics,0
6776,uncovered,1
6777,vivel'amour,0
6778,vollnormaaal,0
6779,whenamanlovesawoman,1
6780,wingchun,0
6781,wrony,1
6782,aperfectworld,0
6783,addamsfamilyvalues,1
6784,theageofinnocence,1
6785,arcticblue,0
6786,badboybubby,0
6787,batmanmaskofthephantasm,0
6788,benny&joon,0
6789,thebeverlyhillbillies,1
6790,bhajionthebeach,1
6791,bloodinbloodout,0
6792,bodybags,0
6793,bodyofevidence,1
6794,bodysnatchers,1
6795,boxinghelena,0
6796,cannibal!themusical,0
6797,cliffhanger,0
6798,coneheads,1
6799,coolrunnings,0
6800,dave,1
6801,dazedandconfused,1
6802,deathtrain,1
6803,demolitionman,0
6804,dragonballzthehistoryoftrunks,0
6805,dragonthebruceleestory,1
6806,evencowgirlsgettheblues,1
6807,theevilcult,1
6808,farewellmyconcubine,0
6809,fatalinstinct,1
6810,fearofablackhat,0
6811,feihuwaizhuan,0
6812,thefirm,1
6813,thefugitive,0
6814,gekijô-ban-bishôjosenshisêrâmûnr(sailormoonrthemoviethepromiseoftherose),1
6815,gettysburg,0
6816,groundhogday,0
6817,guiltyassin,0
6818,gypsy,1
6819,hardtarget,0
6820,heartandsouls,0
6821,heaven&earth,0
6822,heidi,1
6823,theheroictrio,1
6824,hocuspocus,1
6825,homewardboundtheincrediblejourney,0
6826,hotshots!partdeux,1
6827,ikilledmylesbianwifehungheronameathookandnowihaveathreepicturedealatdisney,1
6828,inthelineoffire,0
6829,inthenameofthefather,0
6830,indecentproposal,0
6831,indiansummer,1
6832,indien,0
6833,thejoyluckclub,1
6834,jurassicpark,1
6835,kika,1
6836,lacasadelosespíritus,1
6837,lastactionhero,0
6838,leprechaun,0
6839,littlebuddha,0
6840,themakingof'...andgodspoke',0
6841,themanwithoutaface,0
6842,manhattanmurdermystery,1
6843,matinee,0
6844,mividaloca,1
6845,mrs.doubtfire,1
6846,muchadoaboutnothing,0
6847,naked,1
6848,thenightmarebeforechristmas,0
6849,onceuponaforest,1
6850,thepelicanbrief,1
6851,philadelphia,0
6852,thepiano,1
6853,piecesofapril,1
6854,poeticjustice,1
6855,pointofnoreturn/theassassin,1
6856,theprincessandthecobbler,0
6857,theremainsoftheday,0
6858,risingsun,0
6859,robinhoodmenintights,1
6860,robocop3,1
6861,rubyinparadise,1
6862,thesandlot,0
6863,schindler'slist,1
6864,searchingforbobbyfischer,0
6865,thesecretgarden,1
6866,shortcuts,1
6867,sisteract2backinthehabit,1
6868,sixdegreesofseparation,1
6869,sleeplessinseattle,0
6870,sliver,1
6871,sonatine,0
6872,spacezombiebingo!!!,0
6873,supermariobros.,1
6874,swingkids,0
6875,tellingsecrets,1
6876,threecolorsblue,1
6877,tombstone,1
6878,thetrial,0
6879,trueromance,0
6880,umigakikoeru,1
6881,undercoverblues,0
6882,untamedheart,1
6883,theweddingbanquet,1
6884,what'seatinggilbertgrape,1
6885,what'slovegottodowithit,1
6886,afewgoodmen,0
6887,aleagueoftheirown,1
6888,ariverrunsthroughit,0
6889,aladdin,0
6890,alien3,0
6891,armyofdarkness,0
6892,baraka,0
6893,basicinstinct,0
6894,batmanreturns,0
6895,thebikinicarwashcompany,1
6896,bittermoon,1
6897,bobroberts,0
6898,thebodyguard,0
6899,boomerang,1
6900,buffythevampireslayer,1
6901,candyman,1
6902,chaplin,0
6903,comoaguaparachocolate,1
6904,critters4,0
6905,thecryinggame,0
6906,thecuttingedge,1
6907,damage,1
6908,deadalive,1
6909,deathbecomesher,1
6910,dienbienphu,0
6911,doragonbôruzatsumare!gokûwârudo,0
6912,dracula,1
6913,dragonballzthereturnofcooler,0
6914,dragoninn,1
6915,elmariachi,0
6916,enchantedapril,1
6917,encinoman,0
6918,ferngullythelastrainforest,1
6919,freddieasf.r.o.7.,0
6920,fullcontact,0
6921,gasfoodlodging,1
6922,glengarryglenross,0
6923,thehandthatrocksthecradle,1
6924,hardboiled,0
6925,hellraiseriiihellonearth,1
6926,hero,0
6927,homealone2lostinnewyork,1
6928,housesitter,0
6929,howardsend,1
6930,husbandsandwives,1
6931,justanothergirlonthei.r.t,0
6932,kingofbeggars,0
6933,ladybugs,1
6934,thelastofthemohicans,0
6935,thelawnmowerman,0
6936,leapoffaith,0
6937,leavingnormal,1
6938,thelover/l'amant,0
6939,malcolmx,1
6940,themightyducks,0
6941,themuppetchristmascarol,1
6942,mycousinvinny,0
6943,newsies,0
6944,orlando,0
6945,passenger57,0
6946,passionfish,1
6947,peter'sfriends,1
6948,theplayer,1
6949,porcorosso(kurenainobuta),0
6950,reservoirdogs,0
6951,sarafina!,1
6952,scentofawoman,0
6953,schtonk,1
6954,singlewhitefemale,1
6955,singles,0
6956,sisteract,1
6957,sneakers,0
6958,splitsecond,0
6959,staytuned,0
6960,stop!ormymomwillshoot,0
6961,straighttalk,1
6962,strictlyballroom,0
6963,thisismylife,1
6964,tomandjerrythemovie,1
6965,toys,1
6966,twinpeaksfirewalkwithme,1
6967,uncoeurenhiver,1
6968,unforgiven,1
6969,wayne'sworld,0
6970,'mercilavie',1
6971,theaddamsfamily,1
6972,anamericantailfievelgoeswest,1
6973,bartonfink,0
6974,beautyandthebeast,1
6975,bill&ted'sbogusjourney,0
6976,blackrobe,0
6977,boyznthehood,0
6978,capefear,1
6979,child'splay3,0
6980,cityslickers,1
6981,closetland,0
6982,thecommitments,1
6983,critters3,1
6984,daughtersofthedust,1
6985,deathstalkerivmatchoftitans,0
6986,defendingyourlife,1
6987,delirious,0
6988,deltaforce3thekillinggame,0
6989,dicktracy,0
6990,dochollywood,0
6991,don'ttellmomthebabysitter'sdead,1
6992,doubleimpact,0
6993,thedoublelifeofveronique,1
6994,dragonballzcooler'srevenge,0
6995,europa,0
6996,thefisherking,1
6997,thefiveheartbeats,0
6998,flirting,0
6999,frankieandjohnny,0
7000,freddy'sdeadthefinalnightmare,0
7001,friedgreentomatoes,1
7002,hachi-gatsunorapusodi,1
7003,highlanderii,0
7004,hook,0
7005,hotshots!,0
7006,hudsonhawk,1
7007,impromptu,1
7008,intothewoods,1
7009,jfk,1
7010,kickboxer2theroadback,0
7011,l.a.story,1
7012,thelastboyscout,1
7013,lethalgames,1
7014,lifestinks,0
7015,thelinguiniincident,1
7016,theloversonthebridge,0
7017,madonnatruthordare,1
7018,mantamanta,1
7019,mediterraneo,0
7020,motorama,0
7021,mygirl,1
7022,myownprivateidaho,0
7023,thenakedgun21/2thesmelloffear,0
7024,nekromantik2,0
7025,neoncity,1
7026,nightonearth,1
7027,theobjectofbeauty,1
7028,omohideporoporo,1
7029,oscar,0
7030,otherpeople'smoney,1
7031,paprika,1
7032,thepeopleunderthestairs,1
7033,pointbreak,0
7034,theprincessandthegoblin,1
7035,raisetheredlantern,1
7036,riff-raff,0
7037,robinhood,0
7038,robinhoodprinceofthieves,1
7039,therocketeer,0
7040,rubinanded,0
7041,salmonberries,1
7042,samuraicop,0
7043,shakestheclown,1
7044,showdowninlittletokyo,1
7045,thesilenceofthelambs,1
7046,slacker,1
7047,soapdish,1
7048,startrekvitheundiscoveredcountry,0
7049,taconeslejanos,1
7050,teenagemutantninjaturtlesiithesecretoftheooze,1
7051,terminator2judgementday,1
7052,thelma&louise,1
7053,toysoldiers,0
7054,untiltheendoftheworld,1
7055,whataboutbob?,0
7056,whitefang,0
7057,alittlenightmusic,1
7058,ataleofspringtime,1
7059,airamerica,0
7060,alice,1
7061,anangelatmytable,1
7062,backtothefuturepartiii,0
7063,barbarianqueeniitheempressstrikesback,1
7064,bimbosb.c.,1
7065,bluesteel,0
7066,thebonfireofthevanities,0
7067,bulletinthehead,0
7068,child'splay2,1
7069,classof1999,0
7070,close-up,0
7071,criminaljustice,1
7072,cry-baby,1
7073,danceswithwolves,0
7074,darkangel(icomeinpeace),0
7075,darkman,0
